timestamp,edge_id,u,v,flow,speed,density,congestion_level,rain_intensity,visibility,temperature,event_type,event_impact,time_of_day_factor
2026-02-16 18:00:00,CST / Fort-Colaba,CST / Fort,Colaba,2984.5,20.7,144.4,0.48,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 18:00:00,Chembur-Sion,Chembur,Sion,3527.5,14.4,245.4,0.64,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 18:00:00,Sion-Kurla,Sion,Kurla,2974.7,20.8,143.1,0.48,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 18:00:00,Sion-Chembur,Sion,Chembur,2878.9,22.0,130.7,0.45,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 18:00:00,Sion-Dadar East,Sion,Dadar East,3450.9,15.2,227.5,0.62,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 18:00:00,Powai-Ghatkopar,Powai,Ghatkopar,2843.3,22.5,126.5,0.44,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 18:00:00,Powai-Andheri East,Powai,Andheri East,3168.6,18.4,172.4,0.54,0.11,1.0,34.7,None,1.0,1.77
2026-02-16 19:00:00,Andheri East-Goregaon,Andheri East,Goregaon,3174.7,20.5,155.0,0.49,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,3171.1,20.5,154.4,0.49,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Andheri East-Andheri West,Andheri East,Andheri West,3261.9,19.4,168.1,0.51,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Andheri East-Powai,Andheri East,Powai,3460.0,17.1,202.7,0.57,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Andheri West-Andheri East,Andheri West,Andheri East,3201.5,20.2,158.9,0.5,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Bandra East-Santacruz,Bandra East,Santacruz,3565.3,15.9,224.2,0.6,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Bandra East-Dadar East,Bandra East,Dadar East,2961.1,23.2,127.4,0.42,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Bandra East-Bandra West,Bandra East,Bandra West,3457.1,17.1,202.2,0.57,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Bandra West-Dadar West,Bandra West,Dadar West,3181.2,20.4,155.9,0.49,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Bandra West-Bandra East,Bandra West,Bandra East,3544.7,16.1,219.8,0.6,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar East-Bandra East,Dadar East,Bandra East,3148.8,20.8,151.3,0.48,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar East-Dadar West,Dadar East,Dadar West,3260.0,19.4,167.8,0.51,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar East-Sion,Dadar East,Sion,3265.5,19.4,168.7,0.52,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,3073.6,21.8,141.1,0.46,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar West-Bandra West,Dadar West,Bandra West,3384.9,17.9,188.8,0.55,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar West-Dadar East,Dadar West,Dadar East,3143.7,20.9,150.6,0.48,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Dadar West-Worli,Dadar West,Worli,3438.6,17.3,198.6,0.57,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Kurla-Santacruz,Kurla,Santacruz,3047.1,22.1,137.7,0.45,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,3467.9,17.0,204.3,0.58,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Kurla-Sion,Kurla,Sion,3425.1,17.5,196.1,0.56,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Ghatkopar-Powai,Ghatkopar,Powai,3415.6,17.6,194.3,0.56,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,3428.5,17.4,196.7,0.56,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,3618.7,15.3,235.9,0.62,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,3069.9,21.8,140.6,0.45,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,3016.2,22.5,133.9,0.44,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Santacruz-Bandra East,Santacruz,Bandra East,2941.1,23.5,125.1,0.41,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Santacruz-Kurla,Santacruz,Kurla,3430.8,17.4,197.2,0.56,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Borivali-Malad,Borivali,Malad,3461.5,17.1,203.0,0.57,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Malad-Borivali,Malad,Borivali,3503.2,16.6,211.2,0.59,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Malad-Goregaon,Malad,Goregaon,3655.6,15.0,244.4,0.63,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Goregaon-Malad,Goregaon,Malad,3335.7,18.5,180.2,0.54,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Goregaon-Andheri East,Goregaon,Andheri East,3638.2,15.1,240.3,0.62,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,3654.2,15.0,244.1,0.63,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Lower Parel-Worli,Lower Parel,Worli,3395.5,17.8,190.7,0.55,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,3169.5,20.6,154.2,0.49,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Worli-Dadar West,Worli,Dadar West,3456.7,17.1,202.1,0.57,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Worli-Lower Parel,Worli,Lower Parel,3478.3,16.9,206.3,0.58,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Worli-Colaba,Worli,Colaba,3544.9,16.1,219.8,0.6,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Colaba-Worli,Colaba,Worli,3208.7,20.1,159.9,0.5,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Colaba-CST / Fort,Colaba,CST / Fort,3093.6,21.5,143.8,0.46,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,2979.6,23.0,129.5,0.42,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,CST / Fort-Colaba,CST / Fort,Colaba,3197.9,20.2,158.3,0.5,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Chembur-Sion,Chembur,Sion,3089.9,21.6,143.3,0.46,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Sion-Kurla,Sion,Kurla,3077.4,21.7,141.6,0.46,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Sion-Chembur,Sion,Chembur,3265.8,19.4,168.7,0.52,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Sion-Dadar East,Sion,Dadar East,3029.9,22.3,135.6,0.44,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Powai-Ghatkopar,Powai,Ghatkopar,3092.8,21.5,143.6,0.46,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 19:00:00,Powai-Andheri East,Powai,Andheri East,3284.1,19.1,171.6,0.52,0.0,1.0,28.0,None,1.0,1.84
2026-02-16 20:00:00,Andheri East-Goregaon,Andheri East,Goregaon,4201.9,10.2,412.0,0.75,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,3712.6,14.4,258.1,0.64,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Andheri East-Andheri West,Andheri East,Andheri West,3813.8,13.4,284.5,0.66,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Andheri East-Powai,Andheri East,Powai,4209.5,10.1,415.0,0.75,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Andheri West-Andheri East,Andheri West,Andheri East,3869.1,12.9,300.0,0.68,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Bandra East-Santacruz,Bandra East,Santacruz,3544.7,16.1,219.8,0.6,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Bandra East-Dadar East,Bandra East,Dadar East,4127.2,10.8,383.8,0.73,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Bandra East-Bandra West,Bandra East,Bandra West,3850.3,13.1,294.6,0.67,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Bandra West-Dadar West,Bandra West,Dadar West,3785.9,13.7,276.9,0.66,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Bandra West-Bandra East,Bandra West,Bandra East,3866.1,12.9,299.1,0.68,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar East-Bandra East,Dadar East,Bandra East,3712.2,14.4,258.0,0.64,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar East-Dadar West,Dadar East,Dadar West,3633.0,15.2,239.2,0.62,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar East-Sion,Dadar East,Sion,4103.4,10.9,375.3,0.73,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,4164.8,10.5,397.8,0.74,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar West-Bandra West,Dadar West,Bandra West,4160.6,10.5,396.2,0.74,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar West-Dadar East,Dadar West,Dadar East,3672.7,14.8,248.4,0.63,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Dadar West-Worli,Dadar West,Worli,4150.6,10.6,392.5,0.74,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Kurla-Santacruz,Kurla,Santacruz,3538.2,16.2,218.4,0.6,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,3730.4,14.2,262.6,0.64,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Kurla-Sion,Kurla,Sion,3846.5,13.1,293.5,0.67,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Ghatkopar-Powai,Ghatkopar,Powai,4007.4,11.7,342.4,0.71,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,3881.4,12.8,303.5,0.68,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,3768.8,13.8,272.4,0.65,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,3587.3,15.7,228.9,0.61,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,3906.7,12.6,310.9,0.69,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Santacruz-Bandra East,Santacruz,Bandra East,3670.9,14.8,248.0,0.63,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Santacruz-Kurla,Santacruz,Kurla,3434.2,17.4,197.8,0.57,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Borivali-Malad,Borivali,Malad,3902.4,12.6,309.7,0.68,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Malad-Borivali,Malad,Borivali,3961.5,12.1,327.7,0.7,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Malad-Goregaon,Malad,Goregaon,3673.5,14.8,248.6,0.63,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Goregaon-Malad,Goregaon,Malad,3477.4,16.9,206.1,0.58,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Goregaon-Andheri East,Goregaon,Andheri East,3790.3,13.6,278.1,0.66,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,3716.9,14.3,259.2,0.64,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Lower Parel-Worli,Lower Parel,Worli,3633.6,15.2,239.3,0.62,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,4208.7,10.1,414.7,0.75,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Worli-Dadar West,Worli,Dadar West,3605.4,15.5,232.9,0.61,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Worli-Lower Parel,Worli,Lower Parel,3450.0,17.2,200.8,0.57,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Worli-Colaba,Worli,Colaba,4251.0,9.8,431.6,0.75,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Colaba-Worli,Colaba,Worli,4263.3,9.8,436.7,0.76,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Colaba-CST / Fort,Colaba,CST / Fort,3447.5,17.2,200.3,0.57,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,3516.2,16.4,213.9,0.59,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,CST / Fort-Colaba,CST / Fort,Colaba,3682.0,14.7,250.7,0.63,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Chembur-Sion,Chembur,Sion,3948.5,12.2,323.7,0.7,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Sion-Kurla,Sion,Kurla,3577.4,15.8,226.8,0.61,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Sion-Chembur,Sion,Chembur,4213.8,10.1,416.7,0.75,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Sion-Dadar East,Sion,Dadar East,3802.3,13.5,281.3,0.66,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Powai-Ghatkopar,Powai,Ghatkopar,4041.3,11.4,353.7,0.71,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 20:00:00,Powai-Andheri East,Powai,Andheri East,4085.1,11.1,368.8,0.72,0.0,1.0,32.7,None,1.0,2.13
2026-02-16 21:00:00,Andheri East-Goregaon,Andheri East,Goregaon,3226.2,19.8,162.6,0.5,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,3937.5,12.3,320.3,0.69,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Andheri East-Andheri West,Andheri East,Andheri West,3271.8,19.3,169.7,0.52,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Andheri East-Powai,Andheri East,Powai,3336.5,18.5,180.3,0.54,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Andheri West-Andheri East,Andheri West,Andheri East,3867.6,12.9,299.5,0.68,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Bandra East-Santacruz,Bandra East,Santacruz,3655.9,15.0,244.5,0.63,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Bandra East-Dadar East,Bandra East,Dadar East,3831.8,13.2,289.4,0.67,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Bandra East-Bandra West,Bandra East,Bandra West,3220.4,19.9,161.7,0.5,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Bandra West-Dadar West,Bandra West,Dadar West,3234.6,19.7,163.9,0.51,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Bandra West-Bandra East,Bandra West,Bandra East,3519.1,16.4,214.5,0.59,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar East-Bandra East,Dadar East,Bandra East,3429.7,17.4,197.0,0.56,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar East-Dadar West,Dadar East,Dadar West,3415.7,17.6,194.4,0.56,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar East-Sion,Dadar East,Sion,3897.3,12.6,308.2,0.68,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,4014.0,11.6,344.6,0.71,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar West-Bandra West,Dadar West,Bandra West,3648.8,15.0,242.8,0.62,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar West-Dadar East,Dadar West,Dadar East,3476.1,16.9,205.8,0.58,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Dadar West-Worli,Dadar West,Worli,3798.2,13.6,280.2,0.66,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Kurla-Santacruz,Kurla,Santacruz,3624.5,15.3,237.2,0.62,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,3799.8,13.5,280.6,0.66,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Kurla-Sion,Kurla,Sion,3508.1,16.5,212.2,0.59,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Ghatkopar-Powai,Ghatkopar,Powai,3989.1,11.9,336.5,0.7,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,3895.3,12.7,307.6,0.68,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,3818.2,13.4,285.7,0.67,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,3672.1,14.8,248.3,0.63,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,3331.4,18.6,179.5,0.54,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Santacruz-Bandra East,Santacruz,Bandra East,3283.0,19.1,171.5,0.52,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Santacruz-Kurla,Santacruz,Kurla,3978.3,11.9,333.0,0.7,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Borivali-Malad,Borivali,Malad,3537.1,16.2,218.2,0.59,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Malad-Borivali,Malad,Borivali,3284.4,19.1,171.7,0.52,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Malad-Goregaon,Malad,Goregaon,3812.8,13.4,284.2,0.66,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Goregaon-Malad,Goregaon,Malad,3715.8,14.4,258.9,0.64,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Goregaon-Andheri East,Goregaon,Andheri East,3796.8,13.6,279.8,0.66,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,3430.3,17.4,197.1,0.56,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Lower Parel-Worli,Lower Parel,Worli,3683.4,14.7,251.0,0.63,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,3828.8,13.3,288.6,0.67,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Worli-Dadar West,Worli,Dadar West,4009.5,11.7,343.1,0.71,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Worli-Lower Parel,Worli,Lower Parel,3789.2,13.6,277.8,0.66,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Worli-Colaba,Worli,Colaba,3708.8,14.4,257.2,0.64,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Colaba-Worli,Colaba,Worli,3971.3,12.0,330.8,0.7,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Colaba-CST / Fort,Colaba,CST / Fort,3284.2,19.1,171.7,0.52,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,CST / Fort-Lower Parel,CST / Fort,Lower Parel,3774.0,13.8,273.8,0.66,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,CST / Fort-Colaba,CST / Fort,Colaba,3698.7,14.5,254.7,0.64,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Chembur-Sion,Chembur,Sion,3842.9,13.1,292.5,0.67,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Sion-Kurla,Sion,Kurla,3828.9,13.3,288.6,0.67,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Sion-Chembur,Sion,Chembur,3935.2,12.3,319.6,0.69,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Sion-Dadar East,Sion,Dadar East,3289.9,19.1,172.6,0.52,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Powai-Ghatkopar,Powai,Ghatkopar,3497.6,16.6,210.1,0.58,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 21:00:00,Powai-Andheri East,Powai,Andheri East,3265.9,19.4,168.7,0.52,0.0,1.0,29.8,None,1.0,2.01
2026-02-16 22:00:00,Andheri East-Goregaon,Andheri East,Goregaon,1719.2,33.3,51.6,0.17,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Andheri East-Vile Parle,Andheri East,Vile Parle,1698.9,33.5,50.8,0.16,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Andheri East-Andheri West,Andheri East,Andheri West,1617.5,34.0,47.6,0.15,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Andheri East-Powai,Andheri East,Powai,1483.6,34.8,42.7,0.13,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Andheri West-Andheri East,Andheri West,Andheri East,1665.2,33.7,49.4,0.16,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Bandra East-Santacruz,Bandra East,Santacruz,1537.8,34.5,44.6,0.14,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Bandra East-Dadar East,Bandra East,Dadar East,1820.7,32.5,56.0,0.19,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Bandra East-Bandra West,Bandra East,Bandra West,1641.3,33.9,48.5,0.15,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Bandra West-Dadar West,Bandra West,Dadar West,1492.0,34.7,43.0,0.13,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Bandra West-Bandra East,Bandra West,Bandra East,1690.8,33.5,50.5,0.16,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar East-Bandra East,Dadar East,Bandra East,1825.9,32.5,56.2,0.19,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar East-Dadar West,Dadar East,Dadar West,1773.8,32.9,53.9,0.18,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar East-Sion,Dadar East,Sion,1498.6,34.7,43.2,0.13,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar East-Lower Parel,Dadar East,Lower Parel,1808.4,32.6,55.5,0.18,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar West-Bandra West,Dadar West,Bandra West,1608.9,34.1,47.2,0.15,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar West-Dadar East,Dadar West,Dadar East,1769.0,32.9,53.7,0.18,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Dadar West-Worli,Dadar West,Worli,1657.8,33.7,49.1,0.16,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Kurla-Santacruz,Kurla,Santacruz,1569.3,34.3,45.7,0.14,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Kurla-Ghatkopar,Kurla,Ghatkopar,1726.5,33.3,51.9,0.17,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Kurla-Sion,Kurla,Sion,1801.5,32.7,55.1,0.18,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Ghatkopar-Powai,Ghatkopar,Powai,1580.9,34.2,46.2,0.14,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Ghatkopar-Kurla,Ghatkopar,Kurla,1852.5,32.2,57.5,0.19,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Vile Parle-Andheri East,Vile Parle,Andheri East,1691.8,33.5,50.5,0.16,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Vile Parle-Santacruz,Vile Parle,Santacruz,1788.7,32.8,54.6,0.18,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Santacruz-Vile Parle,Santacruz,Vile Parle,1737.7,33.2,52.4,0.17,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Santacruz-Bandra East,Santacruz,Bandra East,1607.7,34.1,47.2,0.15,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Santacruz-Kurla,Santacruz,Kurla,1707.6,33.4,51.1,0.17,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Borivali-Malad,Borivali,Malad,1846.9,32.3,57.2,0.19,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Malad-Borivali,Malad,Borivali,1824.9,32.5,56.2,0.19,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Malad-Goregaon,Malad,Goregaon,1701.8,33.4,50.9,0.16,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Goregaon-Malad,Goregaon,Malad,1501.3,34.7,43.3,0.13,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Goregaon-Andheri East,Goregaon,Andheri East,1518.7,34.6,43.9,0.14,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Lower Parel-Dadar East,Lower Parel,Dadar East,1541.8,34.5,44.7,0.14,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Lower Parel-Worli,Lower Parel,Worli,1774.7,32.9,54.0,0.18,0.2,1.0,26.4,None,1.0,0.93
2026-02-16 22:00:00,Lower Parel-CST / Fort,Lower Parel,CST / Fort,1725.7,33.3,51.9,0.17,0.2,1.0,26.4,None,1.0,0.93
